price;title;category_id;base_price;initial_quantity;condition;date_created;city;state;country
147799;Amazon Fire Tv Stick 4k Max Ultra Hd Hdr Version 2023 Wifi 6;MLA352001;147799;20;new;2024-07-05T11:57:25.381Z;CHACARITA;Capital Federal;Argentina
69999;Streaming Fire Tv Stick lite - Amazon - 1080p Fhd / Rom 8gb;MLA352001;69999;121;new;2025-01-15T13:40:05.416Z;VILLA DEVOTO;Capital Federal;Argentina
69990;Control Remoto De Voz Fire Tv Stick Lite De Segunda Generación, Alexa Amazon Bivolt, Color Negro, Tipo Control Remoto;MLA352001;69990;4;new;2025-03-05T17:59:55.229Z;Córdoba;Córdoba;Argentina
126378.23;Amazon Fire Tv Stick 3.ª Control De Voz Alexa Full Hd;MLA352001;126378.23;101;new;2024-12-14T23:29:46.059Z;Davie;Florida;United States of America
59999;Amazon Fire Tv Stick Lite 2022 Full Hd 8gb Streaming ;MLA352001;59999;70;new;2023-06-12T19:51:01.000Z;San Cristobal;Capital Federal;Argentina
113999;Amazon Fire Tv Stick 4k Max 16 Gb Wifi 6 Ultra Rápido 2023;MLA352001;113999;28;new;2024-11-04T15:45:29.051Z;Caba;Capital Federal;Argentina
106499;Amazon Fire Tv Stick Lite Control Por Voz Alexa Fhd 1080p;MLA352001;106499;4;new;2024-09-12T20:59:59.165Z;Recoleta;Capital Federal;Argentina
63999;Amazon Fire Tv Stick Lite Full Hd 8gb 1gb Ram Streaming;MLA352001;63999;42;new;2025-03-14T04:49:58.902Z;Ituzaingó;Buenos Aires;Argentina
89999;Amazon Fire Tv Stick Smart Tv Color Negro;MLA352001;89999;2;new;2025-03-18T13:58:36.533Z;Córdoba;Córdoba;Argentina
84144;Amazon Fire Tv Stick 4k 8gb Negro Con 1.5gb De Memoria Ram;MLA352001;84144;61;new;2023-04-24T14:17:46.000Z;San Cristobal;Capital Federal;Argentina
59999;Amazon Fire Tv Stick Lite Full Hd 8gb 1gb Ram Black Control;MLA352001;59999;15;new;2023-07-19T18:44:30.000Z;San Cristobal;Capital Federal;Argentina
106000;Amazon Control Por Voz 2da Generacion Fire Tv Stick Alexa;MLA352001;106000;2;new;2025-02-05T14:50:07.981Z;Rincón de Milberg;Buenos Aires;Argentina
69900;Amazon Fire Tv Stick 4a Gen 8gb Negro Control Voz;MLA352001;69900;10;new;2025-03-20T18:43:10.737Z;Adrogué;Buenos Aires;Argentina
104464.0;Amazon Fire Tv Stick De Voz 3gen Full Hd 8gb Negro;MLA352001;104464.0;38;new;2024-09-04T20:17:35.263Z;Córdoba;Córdoba;Argentina
113500;Amazon Lite Fire Tv Stick B091g4yp57 De Voz Full Hd 8gb Negr;MLA352001;113500;1;new;2024-11-12T09:08:11.981Z;Balvanera;Capital Federal;Argentina
84144;Amazon Fire Tv Stick 4k 8gb  1.5gb Ram Streaming Control Voz;MLA352001;84144;90;new;2023-07-11T18:29:11.000Z;San Cristóbal;Capital Federal;Argentina
79900;Amazon Fire Tv Stick 10k 2da  Generacion;MLA352001;79900;7;new;2025-03-07T12:14:22.822Z;Villa Martelli;Buenos Aires;Argentina
65500;Tv Stick Amazon Precio Unicoooooo;MLA352001;65500;3;new;2024-11-28T14:36:53.843Z;Los Polvorines;Buenos Aires;Argentina
84999;Amazon Fire Tv 3.a Generación Con Alexa Full Hd 8gb;MLA352001;84999;2;new;2025-01-23T18:53:47.126Z;Rincón de Milberg;Buenos Aires;Argentina
84144;Amazon Fire Tv Stick 4k 8gb Negro Con 1.5gb De Memoria Ram;MLA352001;84144;98;new;2022-06-24T17:03:09.000Z;San Cristóbal;Capital Federal;Argentina
84690;Fire Tv Stick Lite Amazon 2da Gen Full Hd Alexa Streaming;MLA352001;84690;3;new;2024-12-13T17:34:31.451Z;Constitución;Capital Federal;Argentina
99999;Amazon Fire Tv Stick Media Streaming Full Hd Control Por Voz;MLA352001;99999;2;new;2025-03-20T21:13:06.889Z;Almagro;Capital Federal;Argentina
74999;Amazon Fire Tv Stick  Hd Streaming Media Player 8gb;MLA352001;74999;4;new;2025-03-20T17:54:10.522Z;Recoleta;Capital Federal;Argentina
106248;Amazon Lite Fire Tv Stick B091g4yp57 De Voz 2.ª Full Hd 8gb;MLA352001;106248;20;new;2024-06-14T18:07:41.482Z;Almagro;Capital Federal;Argentina
145600;Amazon Fire Tv Stick 4k Streaming, Con Alexa Voice Remote;MLA352001;145600;25;new;2024-07-16T19:34:55.108Z;Bernal Oeste;Buenos Aires;Argentina
95727;Amazon Fire Tv Stick De Voz 3gen Full Hd 8gb Negro Con 1gb D;MLA352001;95727;5;new;2024-08-23T14:42:41.002Z;Temperley;Buenos Aires;Argentina
89999;Amazon Fire Tv Stick  Hd Streaming Media Player 8gb;MLA352001;89999;4;new;2025-03-20T17:54:12.090Z;Recoleta;Capital Federal;Argentina
87999;Amazon Fire Tv Stick Lite Control Por Voz Alexa Fhd 1080p;MLA352001;87999;7;new;2024-09-12T21:07:11.513Z;Recoleta;Capital Federal;Argentina
89999;Amazon Fire Tv Stick  Hd Streaming Media Player 8gb;MLA352001;89999;4;new;2025-03-20T17:56:38.124Z;Recoleta;Capital Federal;Argentina
106499;Amazon Fire Tv Stick Lite Control Por Voz Alexa Fhd 1080p;MLA352001;106499;4;new;2024-09-12T21:08:59.088Z;Recoleta;Capital Federal;Argentina
74999;Amazon Fire Tv Stick  Hd Streaming Media Player 8gb;MLA352001;74999;4;new;2025-03-20T17:56:36.928Z;Recoleta;Capital Federal;Argentina
74999;Amazon Fire Tv Stick  Hd Streaming Media Player 8gb;MLA352001;74999;4;new;2025-03-20T17:41:03.036Z;Recoleta;Capital Federal;Argentina
89999;Amazon Fire Tv Stick  Hd Streaming Media Player 8gb;MLA352001;89999;4;new;2025-03-20T17:41:04.664Z;Recoleta;Capital Federal;Argentina
116594.7;Amazon Fire Tv Stick De Voz 4k 8gb Latest Model Cargador 220;MLA352001;116594.7;103;new;2022-05-19T19:49:22.000Z;Martin Coronado;Buenos Aires;Argentina
94799;Amazon Fire Tv Stick Lite 3ra Gen Con Alexa Control De Voz;MLA352001;94799;3;new;2024-10-01T19:26:49.240Z;San Isidro;Buenos Aires;Argentina
121499;Amazon Fire Tv Stick 4k Ultra Hd 8gb Streaming Control Voz +;MLA352001;121499;2;new;2025-03-06T22:08:55.004Z;Ituzaingó;Buenos Aires;Argentina
130149.0;Amazon Fire Tv Stick Lite;MLA352001;130149.0;1;new;2023-01-27T12:54:52.000Z;Rosario;Santa Fe;Argentina
115990;Fire Tv Stick Lite Amazon 2da Gen Full Hd Alexa Streaming;MLA352001;115990;3;new;2024-12-13T17:40:51.535Z;Constitución;Capital Federal;Argentina
107500;Amazon Fire Tv Stick 4k 2da Gen;MLA352001;107500;3;new;2025-03-05T00:06:29.942Z;Flores;Capital Federal;Argentina
108308.66;Dispositivo Streaming Amazon Stick 4k;MLA352001;108308.66;3;new;2024-01-19T21:13:37.000Z;Rosario;Santa Fe;Argentina
132990;Fire Tv Stick Lite Amazon 2da Gen Full Hd Alexa Streaming;MLA352001;132990;3;new;2024-12-13T17:45:11.971Z;Constitución;Capital Federal;Argentina
95000;Amazon Fire Tv Stick 4k Streaming 2° Gen Con Alexa ;MLA352001;95000;50;new;2024-04-24T20:29:53.000Z;Bernal Oeste;Buenos Aires;Argentina
109500;Amazon Fire Tv Stick Lite 2da Gen Con Alexa Control De Voz;MLA352001;109500;19;new;2024-10-18T12:12:55.369Z;Libertad;Buenos Aires;Argentina
104821.28;Amazon Fire Tv Stick 4k 8gb Con Fuente 220v Nuevo Modelo;MLA352001;104821.28;57;new;2022-05-19T19:53:29.000Z;Martin Coronado;Buenos Aires;Argentina
89000;Amazon Fire Tv Stick 4k Con Alexa Netflix Youtube Disney;MLA352001;89000;108;new;2022-08-04T12:46:18.000Z;Santa Fe;Santa Fe;Argentina
87500;Amazon Fire Tv Stick Lite Hd 8gb Hdr Control Voz Dolby 1080p;MLA352001;87500;4;new;2025-03-05T18:01:47.350Z;Córdoba;Córdoba;Argentina
72500;Fire Tv Stick 2017 - Joystick Amazon Control Gamer Excelente;MLA352001;72500;1;used;2024-10-22T20:23:56.058Z;NORTE;Capital Federal;Argentina
90000;Amazon Fire Tv Stick Lite 2da Generación;MLA352001;90000;5;new;2024-11-20T13:42:26.289Z;Banfield;Buenos Aires;Argentina
100000;Amazon Lite Fire Tv Stick  Full Hd  Soy Gamer;MLA352001;100000;1;new;2025-01-15T21:38:08.153Z;Belgrano;Capital Federal;Argentina
174999;Reproductor Streaming Amazon Fire Tv Stick Lite Hd B091g4yp5;MLA352001;174999;3;new;2024-11-15T15:03:47.986Z;Villa Santa Rita;Capital Federal;Argentina
144900;Amazon Fire Tv Stick 4k De Voz 3ª Generación 4k 8gb Negro Co;MLA352001;144900;10;new;2024-08-01T17:14:11.059Z;Boedo;Capital Federal;Argentina
102409;Amazon Fire Tv Stick 4k De Voz 4k 8gb Negro Con Memoria Ram;MLA352001;102409;214;new;2020-08-21T18:02:44.000Z;Monserrat;Capital Federal;Argentina
101754.7;Amazon Fire Tv Stick Lite Con Cargador Cuot.s S/ Inter.s!;MLA352001;101754.7;24;new;2022-12-19T19:51:40.000Z;Martin Coronado;Buenos Aires;Argentina
87999;Fire Tv Stick Amazon 2da Generación Voz Alexa-negro Color Negro;MLA352001;87999;3;new;2024-09-12T20:27:49.915Z;Recoleta;Capital Federal;Argentina
93550.28;Dispositivo De Streaming Audio Y Video Amazon Fire Stick;MLA352001;93550.28;7;new;2024-10-16T19:18:58.040Z;Rosario;Santa Fe;Argentina
99999;Streaming Fire Tv Stick Lite Amazon 1080p Fhd / Rom 8gb -e11;MLA352001;99999;1;new;2025-01-19T16:02:08.269Z;BARRIO CHINO;Capital Federal;Argentina
101755.76;Amazon Fire Tv Stick Lite De Voz Full Hd 8gb + Cargador 220v;MLA352001;101755.76;181;new;2022-05-16T18:33:41.000Z;Martin Coronado;Buenos Aires;Argentina
94000;Amazon Fire Tv Stick De Voz 3gen Full Hd 8gb;MLA352001;94000;1;new;2025-02-06T16:03:20.723Z;San Nicolás;Capital Federal;Argentina
108246.93;Amazon Fire Tv Stick 4k De Voz 2a Gen 4k 8gb1.5gb Ram;MLA352001;108246.93;1;new;2024-12-02T18:00:07.798Z;La Plata;Buenos Aires;Argentina
116325;Amazon Fire Tv Stick 4k 2023 Wifi 6 2gb Ram Con Alexa Negro;MLA352001;116325;39;new;2024-12-27T18:12:02.989Z;Las Heras;Mendoza;Argentina
109000;Amazon Fire Tv Stick 4k Hdr Max Wifi6;MLA352001;109000;9;new;2022-05-25T16:54:01.000Z;Buenos Aires;Capital Federal;Argentina
99999;Amazon Fire Tv Stick 4k Max Ultra Hd 16gb Streaming Original;MLA352001;99999;31;new;2024-09-25T19:25:09.031Z;San Cristóbal;Capital Federal;Argentina
116000;Amazon Lite Fire Tv Stick Full Hd 8gb Soy Gamer;MLA352001;116000;1;new;2025-01-15T21:40:54.708Z;Belgrano;Capital Federal;Argentina
84144.0;Amazon Fire Tv Stick 4k 2023 Wifi 6 2gb De Ram Con Alexa co;MLA352001;84144.0;68;new;2025-02-14T19:39:49.309Z;capital federal;Capital Federal;Argentina
205999;Reproductor Streaming Amazon Fire Tv Stick 4k B079qhml21 Neg;MLA352001;205999;3;new;2024-11-15T14:57:15.350Z;Villa Santa Rita;Capital Federal;Argentina
199999;Reproductor Streaming Amazon Fire Tv Stick Lite Hd B091g4yp5;MLA352001;199999;3;new;2024-11-15T15:06:01.164Z;Villa Santa Rita;Capital Federal;Argentina
180250;Reproductor Streaming Amazon Fire Tv Stick 4k B079qhml21 Neg;MLA352001;180250;3;new;2024-11-15T14:54:42.194Z;Villa Santa Rita;Capital Federal;Argentina
87999;Amazon Fire Tv Stick Lite Control Por Voz Alexa Fhd 1080p;MLA352001;87999;5;new;2024-09-12T20:56:41.532Z;Recoleta;Capital Federal;Argentina
158663.51;4k Dispositivo Para Streaming De Video/audio Amazon Stick 4k;MLA352001;158663.51;3;new;2024-01-19T21:14:58.000Z;Rosario;Santa Fe;Argentina
121499;Amazon Fire Tv Stick 4k Wifi 6 8gb Ultra Hd Con Alexa +;MLA352001;121499;2;new;2025-03-06T22:18:40.837Z;Ituzaingó;Buenos Aires;Argentina
87363.99;Amazon Fire Tv Stick 4k 2023 Wifi 6 2gb De Ram Con Alexa;MLA352001;87363.99;5;new;2024-08-06T19:45:02.734Z;CORDOBA CAPITAL;Córdoba;Argentina
85999;Amazon Lite Fire Tv Stick Fullhd8gb1gb+sellado+fuente+pila;MLA352001;85999;5;new;2025-01-03T17:43:56.990Z;Rafaela;Santa Fe;Argentina
81999;Amazon Fire Tv Stick Control Voz 3.ª Generación Full Hd 8gb ;MLA352001;81999;10;new;2023-08-16T15:38:30.000Z;Monte Castro;Capital Federal;Argentina
149800;Amazon Fire Tv Stick Smart Tv Color Negro;MLA352001;149800;1;new;2024-12-24T17:05:08.256Z;Santa Rosa;La Pampa;Argentina
93990;Amazon Fire Tv Stick De Voz 3.ª Gen Full Hd 8gb Negro 1gb ;MLA352001;93990;40;new;2022-09-12T14:28:54.000Z;Temperley;Buenos Aires;Argentina
86999;Amazon Fire Tv Stick 3ra Hd Alexa Voice Remote Original;MLA352001;86999;7;new;2024-10-12T10:59:38.070Z;Ciudad Evita;Buenos Aires;Argentina
60000;Amazon Fire Tv Stick;MLA352001;60000;1;used;2024-11-05T22:06:18.531Z;Boedo;Capital Federal;Argentina
64900;Comandos De Tv Fire Tv Stick De Tercera Generación, Atajos Y Alexa Amazon Color Black, Tipo Control Remoto Por Voz;MLA352001;64900;50;new;2025-03-14T22:52:24.061Z;Ituzaingó;Buenos Aires;Argentina
120466;Amazon Tv Stick Fire Tv 4k Max De Voz 1.a Gen 4k 8gb 2gb Ram;MLA352001;120466;1;new;2024-12-02T18:03:30.590Z;La Plata;Buenos Aires;Argentina
112000;Convertidor Smart Tv Amazon Fire Tv Stick 3ra Generación;MLA352001;112000;1;new;2025-03-15T20:58:01.361Z;San Javier;Misiones;Argentina
81371.55;Amazon Fire Tv Stick 4k 2023 Wifi 6 De 2 Gb De Ram Con Alexa;MLA352001;81371.55;5;new;2024-12-18T19:38:42.455Z;Stafford;Texas;United States of America
145990;Fire Tv Stick Lite Amazon 2da Gen Full Hd Alexa Streaming;MLA352001;145990;3;new;2024-12-13T17:47:10.690Z;Constitución;Capital Federal;Argentina
85000;Firetv;MLA352001;85000;1;new;2024-10-16T22:03:45.508Z;Roldán;Santa Fe;Argentina
137441;Amazon Fire Tv Stick 4k 2024 Alexa Voice Remote 2da G Ppct;MLA352001;137441;2;new;2024-12-16T12:12:19.479Z;Rafaela;Santa Fe;Argentina
89674.62;Amazon Fire Tv Stick 3rd Gen Con Alexa Voice Remote, Fullhd;MLA352001;89674.62;15;new;2025-02-21T14:58:06.616Z;Doral;Florida;United States of America
75999;|Amazon Fire Tv Stick || Full Hd || 8gb 1gb || Control Por Voz|;MLA352001;75999;1;new;2025-03-20T21:59:24.305Z;San Telmo;Capital Federal;Argentina
132976.14;Dispositivo De Streaming Amazon Fire Tv Stick 4k Max Con Ale;MLA352001;132976.14;20;new;2025-01-23T21:50:00.145Z;Opa-locka;Florida;United States of America
49999;Adaptador Amazon Ethernet Para Dispositivos Amazon Fire Tv Color Negro Tipo De Control Remoto Estándar;MLA352001;49999;5;new;2024-09-24T22:15:01.828Z;caballito;Capital Federal;Argentina
84144;Amazon Fire Tv Stick 4k 8gb Negro Con 1.5gb De Memoria Ram;MLA352001;84144;97;new;2022-06-24T17:05:59.000Z;San Cristobal;Capital Federal;Argentina
139990;Amazon Fire Tv Stick 4k De Voz 4k 8gb 1.5gb De Memoria Ram;MLA352001;139990;9;new;2022-09-22T19:19:28.000Z;San Isidro;Buenos Aires;Argentina
136711.58;Dispositivo De Streaming Audio Y Video Amazon Fire Stick;MLA352001;136711.58;7;new;2024-10-16T19:24:27.611Z;Rosario;Santa Fe;Argentina
110199;Amazon Fire Tv Stick 4k De Voz 2ª Generación 8gb.5gb Ram;MLA352001;110199;9;new;2024-08-10T14:43:39.436Z;GOBERNADOR ROCA;Misiones;Argentina
97999;Amazon Fire Tv Stick 4k Ultra Hd Hdr Wifi 6 Version 2023;MLA352001;97999;12;new;2024-08-02T15:18:37.679Z;CHACARITA;Capital Federal;Argentina
99888;Amazon Fire Tv Stick 4k Streaming, Con Alexa Voice Remote ;MLA352001;99888;9;new;2023-08-16T15:21:55.000Z;Monte Castro;Capital Federal;Argentina
87363.99;Amazon Fire Tv Stick 4k Ultra Hd Hdr Wifi 6 Version 2023;MLA352001;87363.99;2;new;2024-09-23T20:33:15.746Z;Santiago del Estero;Santiago del Estero;Argentina
111416.43;Fire Tv Stick Con Control Remoto Por Voz De Alexa (incluye C;MLA352001;111416.43;64;new;2024-12-20T16:09:00.959Z;Miami;Florida;United States of America
71013.78;Adaptador Amazon Ethernet Para Dispositivos Amazon Fire Tv;MLA352001;71013.78;40;new;2025-02-07T19:31:34.598Z;Miami;Florida;United States of America
110000;Amazon Fire Tv Stick 4k Negro;MLA352001;110000;4;new;2024-11-25T12:41:36.817Z;Córdoba;Córdoba;Argentina
235000;Amazon Fire Tv Stick 16gb 4k Ultra Hd Max 3ra Generación;MLA352001;235000;100;new;2024-08-07T23:47:21.897Z;Colonia Liebigs;Corrientes;Argentina
139999;Amazon Fire Stick Tv 4k B08xvyz1y5 8gb Memoria , 1.5 Gb Ram , Control Por Voz Amazon Alexa ,netflix, Youtube, Prime Video, Disney+, Hbo Max, Apple Tv+, Peacock, Starz, Showtime, Paramount+;MLA352001;139999;7;new;2024-08-23T15:46:37.055Z;Córdoba;Córdoba;Argentina
292800;Amazon Fire Tv Stick 16gb 4k Ultra Hd Max 3ra Generación;MLA352001;292800;100;new;2024-08-07T23:50:03.499Z;Colonia Liebigs;Corrientes;Argentina
253760;Amazon Fire Tv Stick 16gb 4k Ultra Hd Max 3ra Generación;MLA352001;253760;100;new;2024-08-07T23:48:31.082Z;Colonia Liebigs;Corrientes;Argentina
95369.0;Amazon Fire Tv Stick De Voz 3gen Full Hd 8gb Negro;MLA352001;95369.0;10;new;2024-09-04T20:20:31.631Z;Córdoba;Córdoba;Argentina
106579.2;Firetv Stick Lite;MLA352001;106579.2;37;new;2024-08-29T18:44:24.115Z;Villa Urquiza;Capital Federal;Argentina
77768.99;Amazon Fire Tv Stick 8gb Wifi 5 1080p Hdr Version 2024;MLA352001;77768.99;4;new;2025-01-28T15:34:30.558Z;CORDOBA CAPITAL;Córdoba;Argentina
95000;Fire Tv Stick Amazon Full Hd;MLA352001;95000;10;new;2025-02-05T14:09:46.358Z;La Banda;Santiago del Estero;Argentina
200700;Fire Tv Stick 4k Con Controles De Alexa Y Amazon Black Tv;MLA352001;200700;1;new;2024-12-24T17:17:42.914Z;Santa Rosa;La Pampa;Argentina
96560;Amazon Fire Tv Stick Smart Tv Color Negro;MLA352001;96560;2;new;2024-10-17T06:33:37.419Z;San Antonio De Padua;Buenos Aires;Argentina
78526.72;Amazon Lite Fire Tv Stick B091g4yp57 Full Hd;MLA352001;78526.72;5;new;2024-12-20T17:29:29.900Z;Stafford;Texas;United States of America
82326.4;Amazon Fire Tv Stick Voice 3rd Hd 8 Gb Negro Con 1 Gb De Ram;MLA352001;82326.4;5;new;2024-12-20T17:29:28.766Z;Stafford;Texas;United States of America
225000;Amazon Fire Tv Stick 16gb 4k Ultra Hd Max 3ra Generación;MLA352001;225000;100;new;2024-08-07T23:45:25.789Z;Colonia Liebigs;Corrientes;Argentina
214720;Amazon Fire Tv Stick 16gb 4k Ultra Hd Max 3ra Generación;MLA352001;214720;100;new;2024-08-07T23:23:35.294Z;Colonia Liebigs;Corrientes;Argentina
359000;Amazon Fire Tv Stick 4k Ultra Hd Max 16gb Wifi 6e Negro Remo;MLA352001;359000;3;new;2024-08-28T17:16:53.501Z;congreso;Capital Federal;Argentina
74990;Amazon Fire Tv Stick 4k Negro De Voz;MLA352001;74990;1;used;2025-02-18T18:22:16.301Z;Formosa;Formosa;Argentina
40000;Fire Tv Stick Lite Amazon 2da Gen Full Hd Alexa Streaming;MLA352001;40000;1;used;2025-02-23T18:47:58.015Z;Lanús;Buenos Aires;Argentina
30000;Adaptador Ethernet Amazon Fire Tv;MLA352001;30000;1;used;2025-03-08T19:28:37.752Z;Tres de febrero;Buenos Aires;Argentina
50000;Fire Tv Stick Lite Con Botones Amazon Streaming;MLA352001;50000;1;used;2025-03-18T18:06:54.941Z;Retiro;Capital Federal;Argentina
99000;Amazon Fire Tv Stick Max 2da Generacion;MLA352001;99000;1;used;2025-02-11T21:10:17.020Z;flores;Capital Federal;Argentina
55000;Fire Stick Amazon 4k Full Hd Casi Nuevo Convierte Tu Tv En S Negro De Voz;MLA352001;55000;1;used;2025-03-12T17:19:34.760Z;Villa Tesei;Buenos Aires;Argentina
47000;Amazon Fire Tv Stick 4k, 8gb, Control Por Voz;MLA352001;47000;1;used;2025-01-25T00:24:00.414Z;Sarandí;Buenos Aires;Argentina
69999;Streaming Fire Tv Stick lite - Amazon - 1080p Fhd / Rom 8gb;MLA352001;69999;1;used;2025-03-06T00:11:55.070Z;Buenos Aires;Capital Federal;Argentina
90000;Amazon Fire Tv Stick 4k Max Control De Voz 4k 8gb Negro;MLA352001;90000;1;used;2025-03-14T13:19:05.394Z;Santa Fe;Santa Fe;Argentina
76500;Convertidor Roku Premiere 4k Hdr Streaming + Control Remoto Color Blanco;MLA352001;76500;924;new;2024-10-21T17:35:46.271Z;San Telmo;Capital Federal;Argentina
60999;|Roku Express 3960 Hd || Dispositivo De Streaming Con Control Remoto Sencillo|;MLA352001;60999;18472;new;2024-04-18T12:47:59.000Z;Garín;Buenos Aires;Argentina
46229;Roku Le 3930s4 Estándar Hd 32mb Color Negro/violeta Con Control Remoto;MLA352001;46229;183;new;2024-08-26T17:26:52.915Z;Villa Urquiza;Capital Federal;Argentina
61990;Roku Express 4k+ Control De Voz 4k Negro 3941;MLA352001;61990;243;new;2024-03-19T18:27:47.000Z;Monserrat;Capital Federal;Argentina
57149;|Roku Streaming Stick 4k 3820 || Transmite 4k/hdr/dolby Vision|;MLA352001;57149;43;new;2022-11-14T11:56:22.000Z;Garín;Buenos Aires;Argentina
53344;Convertidor Roku Premiere 4k Hdr Streaming + Control Remoto Color Negro;MLA352001;53344;550;new;2024-12-12T17:29:41.803Z;VILLA DEVOTO;Capital Federal;Argentina
89999;Roku Express 4k Streaming Tv Uhd Hdr Con Control Remoto 3940 1gb De Memoria Ram Negro;MLA352001;89999;91;new;2024-06-05T21:06:35.130Z;San Nicolás;Capital Federal;Argentina
187999.0;Roku Ultra Lt 4801 De Voz 4k Negro Con 2gb De Memoria Ram;MLA352001;187999.0;13;new;2024-11-21T18:26:16.153Z;Olivos;Buenos Aires;Argentina
83755.26;Roku Premiere 3920 Estándar 4k Negro;MLA352001;83755.26;21;new;2024-08-06T19:37:15.963Z;CORDOBA CAPITAL;Córdoba;Argentina
60500;Roku Le 3930s3 Estándar Hd Blanco Y Negro;MLA352001;60500;43;new;2024-06-04T21:15:49.197Z;Paraná;Entre Ríos;Argentina
85999;Roku 3820r Tv Stick 4k C/contro Por Voz;MLA352001;85999;297;new;2023-09-19T19:19:42.000Z;Parque Chas;Capital Federal;Argentina
54157;Roku Premiere 3920rw 4k Hdr Streaming Youtube Netflix Disney;MLA352001;54157;312;new;2023-04-21T17:53:38.000Z;San Cristóbal;Capital Federal;Argentina
46470;Roku Express Le 3930s4 Hd Control Remoto Streaming;MLA352001;46470;117;new;2024-07-16T23:26:24.226Z;San Cristóbal;Capital Federal;Argentina
79999;Roku Express 3960mx Streaming Tv Hd 512mb Con Control Remoto;MLA352001;79999;71;new;2024-05-08T17:02:51.958Z;Garín;Buenos Aires;Argentina
44900;Roku Premiere 3920 4k C/ Control Remoto Outlet;MLA352001;44900;77;new;2024-01-24T15:40:55.000Z;Flores;Capital Federal;Argentina
199999;Roku Ultra Lt Streaming Netflix Disney Youtube Hbo Pluto 4k;MLA352001;199999;24;new;2025-03-11T17:53:30.390Z;San Nicolás;Capital Federal;Argentina
69699;Roku Express 4k+ 3941rw Full Hd Hdr Control Voz Wifi Disney+;MLA352001;69699;112;new;2023-09-20T20:18:53.000Z;CHACARITA;Capital Federal;Argentina
85999;Roku 3820r Tv Stick 4k C/contro Por Voz;MLA352001;85999;369;new;2023-09-19T19:30:42.000Z;Parque Chas;Capital Federal;Argentina
54157;Roku Premiere 4k Convertidor Streaming Control Remoto;MLA352001;54157;66;new;2024-07-21T17:33:00.133Z;San Cristóbal;Capital Federal;Argentina
49999;Roku Le 3930s4 C/ Control Remoto Full Hd Netflix Hbo Disney+;MLA352001;49999;94;new;2023-06-30T14:26:32.000Z;Haedo;Buenos Aires;Argentina
69999;Roku Express 3960 Full Hd Negro Netlix Disney Star Prime Yt;MLA352001;69999;117;new;2023-09-28T18:29:40.000Z;Haedo;Buenos Aires;Argentina
68999;Roku Tv Box Express 3941r 4k 2021 C/control Remoto Por Voz;MLA352001;68999;126;new;2023-08-25T18:37:53.000Z;Parque Chas;Capital Federal;Argentina
54157;Roku Premiere 3920rw 4k Hdr Streaming Youtube Netflix Disney;MLA352001;54157;154;new;2023-04-21T18:23:13.000Z;San Cristobal;Capital Federal;Argentina
79099;Roku Streaming Stick 3820 4k Remoto C/ Voz Disney Netflix;MLA352001;79099;257;new;2022-04-29T17:57:29.000Z;CHACARITA;Capital Federal;Argentina
63000;Roku Le 3930s4 Estándar Hd 32mb Negro Y Violeta;MLA352001;63000;20;new;2025-02-07T13:52:05.632Z;San Nicolás;Capital Federal;Argentina
83899;Roku Express 3960r Smart Tv Full Hd Wifi Disney Netflix Hdmi;MLA352001;83899;37;new;2023-02-13T20:48:35.000Z;CHACARITA;Capital Federal;Argentina
96999;|Roku Streaming Stick 4k || Dispositivo De Streaming 4k|;MLA352001;96999;57;new;2024-06-27T14:35:45.084Z;Córdoba;Córdoba;Argentina
54157;Roku Premiere 3920rw 4k Hdr Streaming Youtube Netflix Disney;MLA352001;54157;47;new;2023-04-21T18:17:32.000Z;San Cristóbal;Capital Federal;Argentina
46524;Roku Le 3930s4 Estándar Hd 32mb Negro Y Violeta Sicoaf Srl;MLA352001;46524;12;new;2024-12-09T17:11:55.677Z;VILLA DEVOTO;Capital Federal;Argentina
122999;Roku 3820r Tv Stick 4k C/contro Por Voz;MLA352001;122999;218;new;2024-05-08T20:43:44.000Z;Parque Chas;Capital Federal;Argentina
54157;Roku Premiere 3920 4k Hdr Control Remoto Streaming;MLA352001;54157;53;new;2023-04-15T15:53:57.000Z;San Cristóbal;Capital Federal;Argentina
94200;|Roku Streaming Stick 4k || Dispositivo De Streaming 4k/hdr/do|;MLA352001;94200;32;new;2024-07-04T17:30:56.149Z;Almagro;Capital Federal;Argentina
54157;Roku Premiere 3920rw 4k Hdr Control Remoto Streaming;MLA352001;54157;45;new;2023-04-20T17:33:50.000Z;San Cristobal;Capital Federal;Argentina
122999;Roku 3820r Tv Stick 4k C/contro Por Voz;MLA352001;122999;305;new;2024-05-09T18:08:46.000Z;Parque Chas;Capital Federal;Argentina
92077.2;Convertidor Roku Premiere 4k Hdr Streaming + Control Remoto;MLA352001;92077.2;6;new;2025-02-05T19:23:35.161Z;Colegiales;Capital Federal;Argentina
91399;Roku Streaming Stick 3820 4k Remoto C/ Voz Netflix Disney;MLA352001;91399;81;new;2022-04-29T17:59:05.000Z;CHACARITA;Capital Federal;Argentina
115000;Roku Premiere Convertidor Smart Tv Full Hd + Control Remoto;MLA352001;115000;33;new;2024-09-02T02:49:10.576Z;Parque Patricios;Capital Federal;Argentina
137999;Roku 3820r Tv Stick 4k C/contro Por Voz;MLA352001;137999;218;new;2024-05-08T20:46:12.000Z;Parque Chas;Capital Federal;Argentina
